Delivery Date,Delivery Hour,Settlement Point,Settlement Point Price
01/21/2022,6,HB_SOUTH,38.8
01/21/2022,6,HB_WEST,44.86
01/21/2022,7,HB_HOUSTON,107.28
01/21/2022,7,HB_NORTH,125
01/21/2022,7,HB_SOUTH,100.33
01/21/2022,7,HB_WEST,121.43
01/21/2022,8,HB_HOUSTON,126.22
01/21/2022,8,HB_NORTH,149.67
01/21/2022,8,HB_SOUTH,118.88
01/21/2022,8,HB_WEST,144.69
01/21/2022,9,HB_HOUSTON,60.2
01/21/2022,9,HB_NORTH,68.83
01/21/2022,9,HB_SOUTH,55.2
01/21/2022,9,HB_WEST,66.23
01/21/2022,10,HB_HOUSTON,43.8
01/21/2022,10,HB_NORTH,45.88
01/21/2022,10,HB_SOUTH,41.08
01/21/2022,10,HB_WEST,44.26
01/21/2022,11,HB_HOUSTON,40.75
01/21/2022,11,HB_NORTH,40.84
01/21/2022,11,HB_SOUTH,39.36
01/21/2022,11,HB_WEST,37.22
01/21/2022,12,HB_HOUSTON,34.47
01/21/2022,12,HB_NORTH,34.5
01/21/2022,12,HB_SOUTH,33.86
01/21/2022,12,HB_WEST,31.74
01/21/2022,13,HB_HOUSTON,30
01/21/2022,13,HB_NORTH,29.94
01/21/2022,13,HB_SOUTH,29.61
01/21/2022,13,HB_WEST,28
01/21/2022,14,HB_HOUSTON,28.47
01/21/2022,14,HB_NORTH,28.39
01/21/2022,14,HB_SOUTH,28.02
01/21/2022,14,HB_WEST,26.21
01/21/2022,15,HB_HOUSTON,27.8
01/21/2022,15,HB_NORTH,27.7
01/21/2022,15,HB_SOUTH,27.37
01/21/2022,15,HB_WEST,25.65
01/21/2022,16,HB_HOUSTON,28.03
01/21/2022,16,HB_NORTH,27.94
01/21/2022,16,HB_SOUTH,27.59
01/21/2022,16,HB_WEST,25.77
01/21/2022,17,HB_HOUSTON,29.76
01/21/2022,17,HB_NORTH,29.66
01/21/2022,17,HB_SOUTH,29.33
01/21/2022,17,HB_WEST,27.5
01/21/2022,18,HB_HOUSTON,40.91
01/21/2022,18,HB_NORTH,40.72
01/21/2022,18,HB_SOUTH,40.41
01/21/2022,18,HB_WEST,38.1
01/21/2022,19,HB_HOUSTON,42.65
01/21/2022,19,HB_NORTH,42.53
01/21/2022,19,HB_SOUTH,42.18
01/21/2022,19,HB_WEST,40.2
01/21/2022,20,HB_HOUSTON,36.21
01/21/2022,20,HB_NORTH,36.03
01/21/2022,20,HB_SOUTH,35.91
01/21/2022,20,HB_WEST,31.87
01/21/2022,21,HB_HOUSTON,33.98
01/21/2022,21,HB_NORTH,33.98
01/21/2022,21,HB_SOUTH,33.43
01/21/2022,21,HB_WEST,29.34
01/21/2022,22,HB_HOUSTON,32.49
01/21/2022,22,HB_NORTH,32.67
01/21/2022,22,HB_SOUTH,32.47
01/21/2022,22,HB_WEST,28.72
01/21/2022,23,HB_HOUSTON,28.26
01/21/2022,23,HB_NORTH,28.66
01/21/2022,23,HB_SOUTH,28.93
01/21/2022,23,HB_WEST,25.95
01/21/2022,24,HB_HOUSTON,27.91
01/21/2022,24,HB_NORTH,28.12
01/21/2022,24,HB_SOUTH,28.16
01/21/2022,24,HB_WEST,25.8
01/22/2022,1,HB_HOUSTON,30.07
01/22/2022,1,HB_NORTH,30.15
01/22/2022,1,HB_SOUTH,29.92
01/22/2022,1,HB_WEST,29.62
01/22/2022,2,HB_HOUSTON,31.02
01/22/2022,2,HB_NORTH,31.13
01/22/2022,2,HB_SOUTH,30.93
01/22/2022,2,HB_WEST,30.66
01/22/2022,3,HB_HOUSTON,32.73
01/22/2022,3,HB_NORTH,32.83
01/22/2022,3,HB_SOUTH,32.66
01/22/2022,3,HB_WEST,32.67
01/22/2022,4,HB_HOUSTON,35.05
01/22/2022,4,HB_NORTH,35.17
01/22/2022,4,HB_SOUTH,35
01/22/2022,4,HB_WEST,35.19
01/22/2022,5,HB_HOUSTON,36.73
01/22/2022,5,HB_NORTH,37.25
01/22/2022,5,HB_SOUTH,36.33
01/22/2022,5,HB_WEST,37.18
01/22/2022,6,HB_HOUSTON,41.96
01/22/2022,6,HB_NORTH,44.99
01/22/2022,6,HB_SOUTH,41.03
01/22/2022,6,HB_WEST,43.72
01/22/2022,7,HB_HOUSTON,71.82
01/22/2022,7,HB_NORTH,78.99
01/22/2022,7,HB_SOUTH,69.34
01/22/2022,7,HB_WEST,75.97
01/22/2022,8,HB_HOUSTON,85.11
01/22/2022,8,HB_NORTH,93.45
01/22/2022,8,HB_SOUTH,82.47
01/22/2022,8,HB_WEST,91.06
01/22/2022,9,HB_HOUSTON,54.51
01/22/2022,9,HB_NORTH,59.5
01/22/2022,9,HB_SOUTH,52.98
01/22/2022,9,HB_WEST,57.72
01/22/2022,10,HB_HOUSTON,39.66
01/22/2022,10,HB_NORTH,41.32
01/22/2022,10,HB_SOUTH,39.26
01/22/2022,10,HB_WEST,40.53
01/22/2022,11,HB_HOUSTON,33.5
01/22/2022,11,HB_NORTH,33.66
01/22/2022,11,HB_SOUTH,33.58
01/22/2022,11,HB_WEST,33.74
01/22/2022,12,HB_HOUSTON,26.37
01/22/2022,12,HB_NORTH,26.43
01/22/2022,12,HB_SOUTH,26.32
01/22/2022,12,HB_WEST,26.44
01/22/2022,13,HB_HOUSTON,24.36
01/22/2022,13,HB_NORTH,24.4
01/22/2022,13,HB_SOUTH,24.32
01/22/2022,13,HB_WEST,24.41
01/22/2022,14,HB_HOUSTON,23.73
01/22/2022,14,HB_NORTH,23.77
01/22/2022,14,HB_SOUTH,23.7
01/22/2022,14,HB_WEST,23.77
01/22/2022,15,HB_HOUSTON,22.17
01/22/2022,15,HB_NORTH,22.2
01/22/2022,15,HB_SOUTH,22.13
01/22/2022,15,HB_WEST,22.2
01/22/2022,16,HB_HOUSTON,22.15
01/22/2022,16,HB_NORTH,22.18
01/22/2022,16,HB_SOUTH,22.1
01/22/2022,16,HB_WEST,22.18
01/22/2022,17,HB_HOUSTON,23.15
01/22/2022,17,HB_NORTH,23.18
01/22/2022,17,HB_SOUTH,23.09
01/22/2022,17,HB_WEST,23.18
01/22/2022,18,HB_HOUSTON,35.7
01/22/2022,18,HB_NORTH,35.78
01/22/2022,18,HB_SOUTH,35.57
01/22/2022,18,HB_WEST,35.78
01/22/2022,19,HB_HOUSTON,42.53
01/22/2022,19,HB_NORTH,42.74
01/22/2022,19,HB_SOUTH,42.27
01/22/2022,19,HB_WEST,42.74
01/22/2022,20,HB_HOUSTON,38.55
01/22/2022,20,HB_NORTH,38.78
01/22/2022,20,HB_SOUTH,38.31
01/22/2022,20,HB_WEST,38.78
01/22/2022,21,HB_HOUSTON,37.75
01/22/2022,21,HB_NORTH,37.91
01/22/2022,21,HB_SOUTH,37.69
01/22/2022,21,HB_WEST,38.02
01/22/2022,22,HB_HOUSTON,34.84
01/22/2022,22,HB_NORTH,34.97
01/22/2022,22,HB_SOUTH,34.72
01/22/2022,22,HB_WEST,34.99
01/22/2022,23,HB_HOUSTON,31.02
01/22/2022,23,HB_NORTH,31.1
01/22/2022,23,HB_SOUTH,30.94
01/22/2022,23,HB_WEST,31.11
01/22/2022,24,HB_HOUSTON,31.22
01/22/2022,24,HB_NORTH,31.28
01/22/2022,24,HB_SOUTH,31.15
01/22/2022,24,HB_WEST,31.29
01/23/2022,1,HB_HOUSTON,28.99
01/23/2022,1,HB_NORTH,29.01
01/23/2022,1,HB_SOUTH,28.95
01/23/2022,1,HB_WEST,29.1
01/23/2022,2,HB_HOUSTON,26.76
01/23/2022,2,HB_NORTH,26.79
01/23/2022,2,HB_SOUTH,26.72
01/23/2022,2,HB_WEST,26.87
01/23/2022,3,HB_HOUSTON,26.14
01/23/2022,3,HB_NORTH,26.14
01/23/2022,3,HB_SOUTH,26.11
01/23/2022,3,HB_WEST,26.27
01/23/2022,4,HB_HOUSTON,25.99
01/23/2022,4,HB_NORTH,25.99
01/23/2022,4,HB_SOUTH,25.97
01/23/2022,4,HB_WEST,26.15
01/23/2022,5,HB_HOUSTON,27.37
01/23/2022,5,HB_NORTH,27.37
01/23/2022,5,HB_SOUTH,27.33
01/23/2022,5,HB_WEST,27.54
01/23/2022,6,HB_HOUSTON,30.89
01/23/2022,6,HB_NORTH,30.9
01/23/2022,6,HB_SOUTH,30.46
01/23/2022,6,HB_WEST,31.06
01/23/2022,7,HB_HOUSTON,33.39
01/23/2022,7,HB_NORTH,33.64
01/23/2022,7,HB_SOUTH,32.1
01/23/2022,7,HB_WEST,33.73
01/23/2022,8,HB_HOUSTON,43.63
01/23/2022,8,HB_NORTH,43.89
01/23/2022,8,HB_SOUTH,42.34
01/23/2022,8,HB_WEST,43.99
01/23/2022,9,HB_HOUSTON,41.99
01/23/2022,9,HB_NORTH,42.27
01/23/2022,9,HB_SOUTH,41.28
01/23/2022,9,HB_WEST,42.28
01/23/2022,10,HB_HOUSTON,37.72
01/23/2022,10,HB_NORTH,37.88
01/23/2022,10,HB_SOUTH,37.4
01/23/2022,10,HB_WEST,37.87
01/23/2022,11,HB_HOUSTON,34.67
01/23/2022,11,HB_NORTH,34.75
01/23/2022,11,HB_SOUTH,34.56
01/23/2022,11,HB_WEST,34.75
01/23/2022,12,HB_HOUSTON,26.73
01/23/2022,12,HB_NORTH,26.84
01/23/2022,12,HB_SOUTH,26.73
01/23/2022,12,HB_WEST,26.85
01/23/2022,13,HB_HOUSTON,24.23
01/23/2022,13,HB_NORTH,24.27
01/23/2022,13,HB_SOUTH,24.21
01/23/2022,13,HB_WEST,24.26
01/23/2022,14,HB_HOUSTON,23.18
01/23/2022,14,HB_NORTH,23.2
01/23/2022,14,HB_SOUTH,23.17
01/23/2022,14,HB_WEST,23.2
01/23/2022,15,HB_HOUSTON,22.4
01/23/2022,15,HB_NORTH,22.41
01/23/2022,15,HB_SOUTH,22.4
01/23/2022,15,HB_WEST,22.41
01/23/2022,16,HB_HOUSTON,22.23
01/23/2022,16,HB_NORTH,22.23
01/23/2022,16,HB_SOUTH,22.22
01/23/2022,16,HB_WEST,22.23
01/23/2022,17,HB_HOUSTON,25
01/23/2022,17,HB_NORTH,25.03
01/23/2022,17,HB_SOUTH,24.95
01/23/2022,17,HB_WEST,25.03
01/23/2022,18,HB_HOUSTON,38.89
01/23/2022,18,HB_NORTH,38.98
01/23/2022,18,HB_SOUTH,38.79
01/23/2022,18,HB_WEST,38.97
01/23/2022,19,HB_HOUSTON,42.06
01/23/2022,19,HB_NORTH,42.16
01/23/2022,19,HB_SOUTH,41.95
01/23/2022,19,HB_WEST,42.15
01/23/2022,20,HB_HOUSTON,35.87
01/23/2022,20,HB_NORTH,36
01/23/2022,20,HB_SOUTH,35.79
01/23/2022,20,HB_WEST,35.99
01/23/2022,21,HB_HOUSTON,29.98
01/23/2022,21,HB_NORTH,30.09
01/23/2022,21,HB_SOUTH,29.95
01/23/2022,21,HB_WEST,30.09
01/23/2022,22,HB_HOUSTON,28.34
01/23/2022,22,HB_NORTH,28.44
01/23/2022,22,HB_SOUTH,28.27
01/23/2022,22,HB_WEST,28.44
01/23/2022,23,HB_HOUSTON,27.82
01/23/2022,23,HB_NORTH,28.05
01/23/2022,23,HB_SOUTH,28.18
01/23/2022,23,HB_WEST,28.09
01/23/2022,24,HB_HOUSTON,27.88
01/23/2022,24,HB_NORTH,27.95
01/23/2022,24,HB_SOUTH,27.95
01/23/2022,24,HB_WEST,27.97
01/24/2022,1,HB_HOUSTON,26.63
01/24/2022,1,HB_NORTH,26.65
01/24/2022,1,HB_SOUTH,26.65
01/24/2022,1,HB_WEST,26.68
01/24/2022,2,HB_HOUSTON,24.27
01/24/2022,2,HB_NORTH,24.28
01/24/2022,2,HB_SOUTH,24.26
01/24/2022,2,HB_WEST,24.3
01/24/2022,3,HB_HOUSTON,23.74
01/24/2022,3,HB_NORTH,23.74
01/24/2022,3,HB_SOUTH,23.75
01/24/2022,3,HB_WEST,23.77
01/24/2022,4,HB_HOUSTON,24.34
01/24/2022,4,HB_NORTH,24.34
01/24/2022,4,HB_SOUTH,24.34
01/24/2022,4,HB_WEST,24.39
01/24/2022,5,HB_HOUSTON,26.57
01/24/2022,5,HB_NORTH,26.57
01/24/2022,5,HB_SOUTH,26.57
01/24/2022,5,HB_WEST,26.63
01/24/2022,6,HB_HOUSTON,30.43
01/24/2022,6,HB_NORTH,30.44
01/24/2022,6,HB_SOUTH,30.41
01/24/2022,6,HB_WEST,30.54
01/24/2022,7,HB_HOUSTON,39.58
01/24/2022,7,HB_NORTH,39.54
01/24/2022,7,HB_SOUTH,39.54
01/24/2022,7,HB_WEST,39.47
01/24/2022,8,HB_HOUSTON,40.44
01/24/2022,8,HB_NORTH,40.41
01/24/2022,8,HB_SOUTH,40.16
01/24/2022,8,HB_WEST,40.31
01/24/2022,9,HB_HOUSTON,36.77
01/24/2022,9,HB_NORTH,36.78
01/24/2022,9,HB_SOUTH,36.74
01/24/2022,9,HB_WEST,36.78
01/24/2022,10,HB_HOUSTON,32.02
01/24/2022,10,HB_NORTH,31.83
01/24/2022,10,HB_SOUTH,31.76
01/24/2022,10,HB_WEST,31.67
01/24/2022,11,HB_HOUSTON,29.91
01/24/2022,11,HB_NORTH,29.76
01/24/2022,11,HB_SOUTH,30.03
01/24/2022,11,HB_WEST,29.85
01/24/2022,12,HB_HOUSTON,28.7
01/24/2022,12,HB_NORTH,28.71
01/24/2022,12,HB_SOUTH,28.9
01/24/2022,12,HB_WEST,28.73
01/24/2022,13,HB_HOUSTON,25.59
01/24/2022,13,HB_NORTH,25.56
01/24/2022,13,HB_SOUTH,25.67
01/24/2022,13,HB_WEST,25.57
01/24/2022,14,HB_HOUSTON,24.78
01/24/2022,14,HB_NORTH,24.75
01/24/2022,14,HB_SOUTH,24.83
01/24/2022,14,HB_WEST,24.75
01/24/2022,15,HB_HOUSTON,23.98
01/24/2022,15,HB_NORTH,23.93
01/24/2022,15,HB_SOUTH,23.93
01/24/2022,15,HB_WEST,23.93
01/24/2022,16,HB_HOUSTON,24.09
01/24/2022,16,HB_NORTH,23.95
01/24/2022,16,HB_SOUTH,23.98
01/24/2022,16,HB_WEST,23.95
01/24/2022,17,HB_HOUSTON,25.31
01/24/2022,17,HB_NORTH,25.23
01/24/2022,17,HB_SOUTH,25.33
01/24/2022,17,HB_WEST,25.22
01/24/2022,18,HB_HOUSTON,48.9
01/24/2022,18,HB_NORTH,49.03
01/24/2022,18,HB_SOUTH,49.02
01/24/2022,18,HB_WEST,49.05
01/24/2022,19,HB_HOUSTON,51.26
01/24/2022,19,HB_NORTH,51.51
01/24/2022,19,HB_SOUTH,51.64
01/24/2022,19,HB_WEST,51.6
01/24/2022,20,HB_HOUSTON,49.92
01/24/2022,20,HB_NORTH,50
01/24/2022,20,HB_SOUTH,49.85
01/24/2022,20,HB_WEST,50.04
01/24/2022,21,HB_HOUSTON,38.37
01/24/2022,21,HB_NORTH,38.48
01/24/2022,21,HB_SOUTH,38.47
01/24/2022,21,HB_WEST,38.55
01/24/2022,22,HB_HOUSTON,31.91
01/24/2022,22,HB_NORTH,32.02
01/24/2022,22,HB_SOUTH,32.04
01/24/2022,22,HB_WEST,32.07
01/24/2022,23,HB_HOUSTON,30.4
01/24/2022,23,HB_NORTH,31.13
01/24/2022,23,HB_SOUTH,32.35
01/24/2022,23,HB_WEST,31.3
01/24/2022,24,HB_HOUSTON,31.58
01/24/2022,24,HB_NORTH,31.66
01/24/2022,24,HB_SOUTH,31.81
01/24/2022,24,HB_WEST,31.74
01/25/2022,1,HB_HOUSTON,30.46
01/25/2022,1,HB_NORTH,30.62
01/25/2022,1,HB_SOUTH,31.51
01/25/2022,1,HB_WEST,30.72
01/25/2022,2,HB_HOUSTON,26.97
01/25/2022,2,HB_NORTH,26.98
01/25/2022,2,HB_SOUTH,27.36
01/25/2022,2,HB_WEST,27.03
01/25/2022,3,HB_HOUSTON,26.18
01/25/2022,3,HB_NORTH,26.23
01/25/2022,3,HB_SOUTH,26.3
01/25/2022,3,HB_WEST,26.2
01/25/2022,4,HB_HOUSTON,25.89
01/25/2022,4,HB_NORTH,25.91
01/25/2022,4,HB_SOUTH,25.9
01/25/2022,4,HB_WEST,25.82
01/25/2022,5,HB_HOUSTON,28.06
01/25/2022,5,HB_NORTH,28.06
01/25/2022,5,HB_SOUTH,28.08
01/25/2022,5,HB_WEST,27.9
01/25/2022,6,HB_HOUSTON,31.87
01/25/2022,6,HB_NORTH,31.88
01/25/2022,6,HB_SOUTH,31.99
01/25/2022,6,HB_WEST,31.88
01/25/2022,7,HB_HOUSTON,45.02
01/25/2022,7,HB_NORTH,45.42
01/25/2022,7,HB_SOUTH,45.82
01/25/2022,7,HB_WEST,45.1
01/25/2022,8,HB_HOUSTON,43.8
01/25/2022,8,HB_NORTH,44.01
01/25/2022,8,HB_SOUTH,43.7
01/25/2022,8,HB_WEST,43
01/25/2022,9,HB_HOUSTON,31.6
01/25/2022,9,HB_NORTH,31.6
01/25/2022,9,HB_SOUTH,31.63
01/25/2022,9,HB_WEST,31.03
01/25/2022,10,HB_HOUSTON,29.66
01/25/2022,10,HB_NORTH,29.62
01/25/2022,10,HB_SOUTH,29.47
01/25/2022,10,HB_WEST,28.32
01/25/2022,11,HB_HOUSTON,26.38
01/25/2022,11,HB_NORTH,26.13
01/25/2022,11,HB_SOUTH,26.29
01/25/2022,11,HB_WEST,25.35
01/25/2022,12,HB_HOUSTON,26.07
01/25/2022,12,HB_NORTH,25.8
01/25/2022,12,HB_SOUTH,25.92
01/25/2022,12,HB_WEST,24.92
01/25/2022,13,HB_HOUSTON,25.43
01/25/2022,13,HB_NORTH,25.21
01/25/2022,13,HB_SOUTH,25.23
01/25/2022,13,HB_WEST,24.33
01/25/2022,14,HB_HOUSTON,24.7
01/25/2022,14,HB_NORTH,24.5
01/25/2022,14,HB_SOUTH,24.28
01/25/2022,14,HB_WEST,23.64
01/25/2022,15,HB_HOUSTON,23.38
01/25/2022,15,HB_NORTH,23.21
01/25/2022,15,HB_SOUTH,23.03
01/25/2022,15,HB_WEST,22.26
01/25/2022,16,HB_HOUSTON,22.92
01/25/2022,16,HB_NORTH,22.76
01/25/2022,16,HB_SOUTH,22.56
01/25/2022,16,HB_WEST,21.8
01/25/2022,17,HB_HOUSTON,23.64
01/25/2022,17,HB_NORTH,23.54
01/25/2022,17,HB_SOUTH,23.19
01/25/2022,17,HB_WEST,22.31
01/25/2022,18,HB_HOUSTON,33.63
01/25/2022,18,HB_NORTH,33.55
01/25/2022,18,HB_SOUTH,33.01
01/25/2022,18,HB_WEST,32.39
01/25/2022,19,HB_HOUSTON,35.77
01/25/2022,19,HB_NORTH,35.27
01/25/2022,19,HB_SOUTH,33.52
01/25/2022,19,HB_WEST,30.54
01/25/2022,20,HB_HOUSTON,27.02
01/25/2022,20,HB_NORTH,26.38
01/25/2022,20,HB_SOUTH,24.54
01/25/2022,20,HB_WEST,19.33
01/25/2022,21,HB_HOUSTON,26.78
01/25/2022,21,HB_NORTH,25.6
01/25/2022,21,HB_SOUTH,23.43
01/25/2022,21,HB_WEST,12.16
01/25/2022,22,HB_HOUSTON,25.04
01/25/2022,22,HB_NORTH,22.62
01/25/2022,22,HB_SOUTH,22.27
01/25/2022,22,HB_WEST,5.8
01/25/2022,23,HB_HOUSTON,23.35
01/25/2022,23,HB_NORTH,20.54
01/25/2022,23,HB_SOUTH,21.34
01/25/2022,23,HB_WEST,2.49
01/25/2022,24,HB_HOUSTON,23.08
01/25/2022,24,HB_NORTH,21.31
01/25/2022,24,HB_SOUTH,20.01
01/25/2022,24,HB_WEST,1.01
01/26/2022,1,HB_HOUSTON,20.8
01/26/2022,1,HB_NORTH,20.49
01/26/2022,1,HB_SOUTH,19.1
01/26/2022,1,HB_WEST,11.33
01/26/2022,2,HB_HOUSTON,21.23
01/26/2022,2,HB_NORTH,21.03
01/26/2022,2,HB_SOUTH,19.85
01/26/2022,2,HB_WEST,13.82
01/26/2022,3,HB_HOUSTON,22.66
01/26/2022,3,HB_NORTH,22.51
01/26/2022,3,HB_SOUTH,21.79
01/26/2022,3,HB_WEST,18.2
01/26/2022,4,HB_HOUSTON,25.44
01/26/2022,4,HB_NORTH,25.34
01/26/2022,4,HB_SOUTH,24.87
01/26/2022,4,HB_WEST,23.04
01/26/2022,5,HB_HOUSTON,26.2
01/26/2022,5,HB_NORTH,26.14
01/26/2022,5,HB_SOUTH,25.87
01/26/2022,5,HB_WEST,25
01/26/2022,6,HB_HOUSTON,35.15
01/26/2022,6,HB_NORTH,35.1
01/26/2022,6,HB_SOUTH,34.88
01/26/2022,6,HB_WEST,34.08
01/26/2022,7,HB_HOUSTON,46.25
01/26/2022,7,HB_NORTH,46.49
01/26/2022,7,HB_SOUTH,45.34
01/26/2022,7,HB_WEST,45.99
01/26/2022,8,HB_HOUSTON,52.6
01/26/2022,8,HB_NORTH,56.57
01/26/2022,8,HB_SOUTH,51.61
01/26/2022,8,HB_WEST,56.38
01/26/2022,9,HB_HOUSTON,46.1
01/26/2022,9,HB_NORTH,47.48
01/26/2022,9,HB_SOUTH,44.69
01/26/2022,9,HB_WEST,48.25
01/26/2022,10,HB_HOUSTON,40.89
01/26/2022,10,HB_NORTH,42.03
01/26/2022,10,HB_SOUTH,39.24
01/26/2022,10,HB_WEST,42.75
01/26/2022,11,HB_HOUSTON,37.88
01/26/2022,11,HB_NORTH,38.57
01/26/2022,11,HB_SOUTH,36.5
01/26/2022,11,HB_WEST,38.83
01/26/2022,12,HB_HOUSTON,34.36
01/26/2022,12,HB_NORTH,34.9
01/26/2022,12,HB_SOUTH,33.08
01/26/2022,12,HB_WEST,35.1
01/26/2022,13,HB_HOUSTON,28.87
01/26/2022,13,HB_NORTH,29.1
01/26/2022,13,HB_SOUTH,28.19
01/26/2022,13,HB_WEST,29.17
01/26/2022,14,HB_HOUSTON,27.37
01/26/2022,14,HB_NORTH,27.57
01/26/2022,14,HB_SOUTH,26.73
01/26/2022,14,HB_WEST,27.61
01/26/2022,15,HB_HOUSTON,26.3
01/26/2022,15,HB_NORTH,26.45
01/26/2022,15,HB_SOUTH,25.68
01/26/2022,15,HB_WEST,26.51
01/26/2022,16,HB_HOUSTON,25.78
01/26/2022,16,HB_NORTH,25.97
01/26/2022,16,HB_SOUTH,25.1
01/26/2022,16,HB_WEST,26.07
01/26/2022,17,HB_HOUSTON,26.71
01/26/2022,17,HB_NORTH,27.19
01/26/2022,17,HB_SOUTH,25.12
01/26/2022,17,HB_WEST,27.37
01/26/2022,18,HB_HOUSTON,46.13
01/26/2022,18,HB_NORTH,47.47
01/26/2022,18,HB_SOUTH,43.55
01/26/2022,18,HB_WEST,48.37
01/26/2022,19,HB_HOUSTON,51.73
01/26/2022,19,HB_NORTH,52.9
01/26/2022,19,HB_SOUTH,49.2
01/26/2022,19,HB_WEST,53.82
01/26/2022,20,HB_HOUSTON,44.64
01/26/2022,20,HB_NORTH,45.19
01/26/2022,20,HB_SOUTH,42.8
01/26/2022,20,HB_WEST,45.81
01/26/2022,21,HB_HOUSTON,43.77
01/26/2022,21,HB_NORTH,44.18
01/26/2022,21,HB_SOUTH,42.81
01/26/2022,21,HB_WEST,44.95
01/26/2022,22,HB_HOUSTON,40.29
01/26/2022,22,HB_NORTH,40.4
01/26/2022,22,HB_SOUTH,39.63
01/26/2022,22,HB_WEST,41.15
01/26/2022,23,HB_HOUSTON,35.55
01/26/2022,23,HB_NORTH,35.61
01/26/2022,23,HB_SOUTH,35.14
01/26/2022,23,HB_WEST,36.68
01/26/2022,24,HB_HOUSTON,33.82
01/26/2022,24,HB_NORTH,33.83
01/26/2022,24,HB_SOUTH,33.63
01/26/2022,24,HB_WEST,34.76
01/27/2022,1,HB_HOUSTON,29.05
01/27/2022,1,HB_NORTH,31.27
01/27/2022,1,HB_SOUTH,28.27
01/27/2022,1,HB_WEST,31.45
01/27/2022,2,HB_HOUSTON,28.66
01/27/2022,2,HB_NORTH,29.44
01/27/2022,2,HB_SOUTH,27.79
01/27/2022,2,HB_WEST,30.39
01/27/2022,3,HB_HOUSTON,28.11
01/27/2022,3,HB_NORTH,28.99
01/27/2022,3,HB_SOUTH,26.85
01/27/2022,3,HB_WEST,29.65
01/27/2022,4,HB_HOUSTON,28.24
01/27/2022,4,HB_NORTH,29.21
01/27/2022,4,HB_SOUTH,26.79
01/27/2022,4,HB_WEST,29.93
01/27/2022,5,HB_HOUSTON,30.18
01/27/2022,5,HB_NORTH,31.55
01/27/2022,5,HB_SOUTH,28.45
01/27/2022,5,HB_WEST,32.38
01/27/2022,6,HB_HOUSTON,39.54
01/27/2022,6,HB_NORTH,41.76
01/27/2022,6,HB_SOUTH,36.75
01/27/2022,6,HB_WEST,43.2
01/27/2022,7,HB_HOUSTON,69.6
01/27/2022,7,HB_NORTH,73.51
01/27/2022,7,HB_SOUTH,64.3
01/27/2022,7,HB_WEST,75.48
01/27/2022,8,HB_HOUSTON,66.39
01/27/2022,8,HB_NORTH,71.65
01/27/2022,8,HB_SOUTH,60.23
01/27/2022,8,HB_WEST,74.24
01/27/2022,9,HB_HOUSTON,48.21
01/27/2022,9,HB_NORTH,51.02
01/27/2022,9,HB_SOUTH,45.6
01/27/2022,9,HB_WEST,52.83
01/27/2022,10,HB_HOUSTON,45.76
01/27/2022,10,HB_NORTH,47.29
01/27/2022,10,HB_SOUTH,44.03
01/27/2022,10,HB_WEST,48.04
01/27/2022,11,HB_HOUSTON,37.73
01/27/2022,11,HB_NORTH,38.29
01/27/2022,11,HB_SOUTH,37.42
01/27/2022,11,HB_WEST,38.96
01/27/2022,12,HB_HOUSTON,32.33
01/27/2022,12,HB_NORTH,32.39
01/27/2022,12,HB_SOUTH,31.98
01/27/2022,12,HB_WEST,32.79
01/27/2022,13,HB_HOUSTON,31.07
01/27/2022,13,HB_NORTH,31.12
01/27/2022,13,HB_SOUTH,30.94
01/27/2022,13,HB_WEST,31.3
01/27/2022,14,HB_HOUSTON,28.92
01/27/2022,14,HB_NORTH,29
01/27/2022,14,HB_SOUTH,28.85
01/27/2022,14,HB_WEST,29.19
01/27/2022,15,HB_HOUSTON,26.92
01/27/2022,15,HB_NORTH,27
01/27/2022,15,HB_SOUTH,26.86
01/27/2022,15,HB_WEST,27.19
01/27/2022,16,HB_HOUSTON,27.87
01/27/2022,16,HB_NORTH,28
01/27/2022,16,HB_SOUTH,27.78
01/27/2022,16,HB_WEST,28.21
01/27/2022,17,HB_HOUSTON,29.14
01/27/2022,17,HB_NORTH,29.24
01/27/2022,17,HB_SOUTH,29.13
01/27/2022,17,HB_WEST,29.49
01/27/2022,18,HB_HOUSTON,47.99
01/27/2022,18,HB_NORTH,48
01/27/2022,18,HB_SOUTH,47.77
01/27/2022,18,HB_WEST,48.61
01/27/2022,19,HB_HOUSTON,40.04
01/27/2022,19,HB_NORTH,40
01/27/2022,19,HB_SOUTH,39.98
01/27/2022,19,HB_WEST,40.15
01/27/2022,20,HB_HOUSTON,32.31
01/27/2022,20,HB_NORTH,32.04
01/27/2022,20,HB_SOUTH,31.7
01/27/2022,20,HB_WEST,29.69
01/27/2022,21,HB_HOUSTON,29.21
01/27/2022,21,HB_NORTH,29
01/27/2022,21,HB_SOUTH,28.27
01/27/2022,21,HB_WEST,24.93
01/27/2022,22,HB_HOUSTON,27.36
01/27/2022,22,HB_NORTH,27.02
01/27/2022,22,HB_SOUTH,25.56
01/27/2022,22,HB_WEST,18.23
01/27/2022,23,HB_HOUSTON,29.68
01/27/2022,23,HB_NORTH,29.13
01/27/2022,23,HB_SOUTH,26.71
01/27/2022,23,HB_WEST,15.48
01/27/2022,24,HB_HOUSTON,24.84
01/27/2022,24,HB_NORTH,24.35
01/27/2022,24,HB_SOUTH,22.01
01/27/2022,24,HB_WEST,11.97
01/28/2022,1,HB_HOUSTON,25.34
