Delivery Date,Delivery Hour,Delivery Interval,Settlement Point,Settlement Point Price
01/02/2022,13,1,HB_NORTH,23.86
01/02/2022,13,2,HB_NORTH,22.71
01/02/2022,13,3,HB_NORTH,22.58
01/02/2022,13,4,HB_NORTH,22.54
01/02/2022,13,1,HB_SOUTH,20.64
01/02/2022,13,2,HB_SOUTH,19.68
01/02/2022,13,3,HB_SOUTH,19.53
01/02/2022,13,4,HB_SOUTH,19.55
01/02/2022,13,1,HB_WEST,24.07
01/02/2022,13,2,HB_WEST,22.84
01/02/2022,13,3,HB_WEST,22.74
01/02/2022,13,4,HB_WEST,22.69
01/02/2022,14,1,HB_HOUSTON,22.04
01/02/2022,14,2,HB_HOUSTON,21.98
01/02/2022,14,3,HB_HOUSTON,21.74
01/02/2022,14,4,HB_HOUSTON,21.12
01/02/2022,14,1,HB_NORTH,22.52
01/02/2022,14,2,HB_NORTH,22.5
01/02/2022,14,3,HB_NORTH,22.29
01/02/2022,14,4,HB_NORTH,21.59
01/02/2022,14,1,HB_SOUTH,19.44
01/02/2022,14,2,HB_SOUTH,19.41
01/02/2022,14,3,HB_SOUTH,19.17
01/02/2022,14,4,HB_SOUTH,18.52
01/02/2022,14,1,HB_WEST,22.74
01/02/2022,14,2,HB_WEST,22.75
01/02/2022,14,3,HB_WEST,22.55
01/02/2022,14,4,HB_WEST,21.81
01/02/2022,15,1,HB_HOUSTON,20.19
01/02/2022,15,2,HB_HOUSTON,19.52
01/02/2022,15,3,HB_HOUSTON,19.14
01/02/2022,15,4,HB_HOUSTON,18.91
01/02/2022,15,1,HB_NORTH,21.01
01/02/2022,15,2,HB_NORTH,20.48
01/02/2022,15,3,HB_NORTH,20.11
01/02/2022,15,4,HB_NORTH,19.85
01/02/2022,15,1,HB_SOUTH,17.19
01/02/2022,15,2,HB_SOUTH,16.29
01/02/2022,15,3,HB_SOUTH,15.92
01/02/2022,15,4,HB_SOUTH,15.7
01/02/2022,15,1,HB_WEST,21.4
01/02/2022,15,2,HB_WEST,20.94
01/02/2022,15,3,HB_WEST,20.57
01/02/2022,15,4,HB_WEST,20.31
01/02/2022,16,1,HB_HOUSTON,18.4
01/02/2022,16,2,HB_HOUSTON,18.18
01/02/2022,16,3,HB_HOUSTON,18.6
01/02/2022,16,4,HB_HOUSTON,19.53
01/02/2022,16,1,HB_NORTH,19.35
01/02/2022,16,2,HB_NORTH,19.27
01/02/2022,16,3,HB_NORTH,19.53
01/02/2022,16,4,HB_NORTH,20.43
01/02/2022,16,1,HB_SOUTH,14.66
01/02/2022,16,2,HB_SOUTH,13.17
01/02/2022,16,3,HB_SOUTH,13.32
01/02/2022,16,4,HB_SOUTH,13.99
01/02/2022,16,1,HB_WEST,19.8
01/02/2022,16,2,HB_WEST,19.77
01/02/2022,16,3,HB_WEST,19.95
01/02/2022,16,4,HB_WEST,20.86
01/02/2022,17,1,HB_HOUSTON,20.83
01/02/2022,17,2,HB_HOUSTON,21
01/02/2022,17,3,HB_HOUSTON,22.96
01/02/2022,17,4,HB_HOUSTON,23.32
01/02/2022,17,1,HB_NORTH,20.88
01/02/2022,17,2,HB_NORTH,21.49
01/02/2022,17,3,HB_NORTH,23.08
01/02/2022,17,4,HB_NORTH,24.64
01/02/2022,17,1,HB_SOUTH,12.71
01/02/2022,17,2,HB_SOUTH,13.15
01/02/2022,17,3,HB_SOUTH,14.27
01/02/2022,17,4,HB_SOUTH,16.95
01/02/2022,17,1,HB_WEST,21.08
01/02/2022,17,2,HB_WEST,21.77
01/02/2022,17,3,HB_WEST,23.3
01/02/2022,17,4,HB_WEST,25.25
01/02/2022,18,1,HB_HOUSTON,25.62
01/02/2022,18,2,HB_HOUSTON,28.46
01/02/2022,18,3,HB_HOUSTON,34.71
01/02/2022,18,4,HB_HOUSTON,42.94
01/02/2022,18,1,HB_NORTH,27.81
01/02/2022,18,2,HB_NORTH,31.17
01/02/2022,18,3,HB_NORTH,37.06
01/02/2022,18,4,HB_NORTH,44.86
01/02/2022,18,1,HB_SOUTH,19.34
01/02/2022,18,2,HB_SOUTH,22.37
01/02/2022,18,3,HB_SOUTH,27.33
01/02/2022,18,4,HB_SOUTH,33.91
01/02/2022,18,1,HB_WEST,28.5
01/02/2022,18,2,HB_WEST,32
01/02/2022,18,3,HB_WEST,37.87
01/02/2022,18,4,HB_WEST,45.68
01/02/2022,19,1,HB_HOUSTON,35.32
01/02/2022,19,2,HB_HOUSTON,34.58
01/02/2022,19,3,HB_HOUSTON,35.15
01/02/2022,19,4,HB_HOUSTON,37.24
01/02/2022,19,1,HB_NORTH,37.27
01/02/2022,19,2,HB_NORTH,36.91
01/02/2022,19,3,HB_NORTH,37.78
01/02/2022,19,4,HB_NORTH,39.01
01/02/2022,19,1,HB_SOUTH,27.97
01/02/2022,19,2,HB_SOUTH,28.68
01/02/2022,19,3,HB_SOUTH,31.69
01/02/2022,19,4,HB_SOUTH,34.62
01/02/2022,19,1,HB_WEST,38.1
01/02/2022,19,2,HB_WEST,37.67
01/02/2022,19,3,HB_WEST,38.61
01/02/2022,19,4,HB_WEST,39.73
01/02/2022,20,1,HB_HOUSTON,36.28
01/02/2022,20,2,HB_HOUSTON,36.77
01/02/2022,20,3,HB_HOUSTON,36.69
01/02/2022,20,4,HB_HOUSTON,37.16
01/02/2022,20,1,HB_NORTH,38.15
01/02/2022,20,2,HB_NORTH,37.92
01/02/2022,20,3,HB_NORTH,37.72
01/02/2022,20,4,HB_NORTH,38.31
01/02/2022,20,1,HB_SOUTH,34.11
01/02/2022,20,2,HB_SOUTH,35.04
01/02/2022,20,3,HB_SOUTH,35.08
01/02/2022,20,4,HB_SOUTH,35.75
01/02/2022,20,1,HB_WEST,38.74
01/02/2022,20,2,HB_WEST,38.3
01/02/2022,20,3,HB_WEST,38.05
01/02/2022,20,4,HB_WEST,38.7
01/02/2022,21,1,HB_HOUSTON,37.95
01/02/2022,21,2,HB_HOUSTON,37.89
01/02/2022,21,3,HB_HOUSTON,36.04
01/02/2022,21,4,HB_HOUSTON,36.27
01/02/2022,21,1,HB_NORTH,38.75
01/02/2022,21,2,HB_NORTH,38.54
01/02/2022,21,3,HB_NORTH,37
01/02/2022,21,4,HB_NORTH,36.91
01/02/2022,21,1,HB_SOUTH,37.31
01/02/2022,21,2,HB_SOUTH,37.38
01/02/2022,21,3,HB_SOUTH,35.26
01/02/2022,21,4,HB_SOUTH,35.75
01/02/2022,21,1,HB_WEST,39.1
01/02/2022,21,2,HB_WEST,38.85
01/02/2022,21,3,HB_WEST,37.35
01/02/2022,21,4,HB_WEST,37.18
01/02/2022,22,1,HB_HOUSTON,36.67
01/02/2022,22,2,HB_HOUSTON,36.87
01/02/2022,22,3,HB_HOUSTON,36.62
01/02/2022,22,4,HB_HOUSTON,36.08
01/02/2022,22,1,HB_NORTH,37.09
01/02/2022,22,2,HB_NORTH,37.43
01/02/2022,22,3,HB_NORTH,37.14
01/02/2022,22,4,HB_NORTH,36.42
01/02/2022,22,1,HB_SOUTH,36.34
01/02/2022,22,2,HB_SOUTH,36.44
01/02/2022,22,3,HB_SOUTH,36.22
01/02/2022,22,4,HB_SOUTH,35.8
01/02/2022,22,1,HB_WEST,37.3
01/02/2022,22,2,HB_WEST,37.71
01/02/2022,22,3,HB_WEST,37.4
01/02/2022,22,4,HB_WEST,36.6
01/02/2022,23,1,HB_HOUSTON,34.34
01/02/2022,23,2,HB_HOUSTON,34.44
01/02/2022,23,3,HB_HOUSTON,34.36
01/02/2022,23,4,HB_HOUSTON,34.5
01/02/2022,23,1,HB_NORTH,34.35
01/02/2022,23,2,HB_NORTH,34.44
01/02/2022,23,3,HB_NORTH,34.36
01/02/2022,23,4,HB_NORTH,34.5
01/02/2022,23,1,HB_SOUTH,34.33
01/02/2022,23,2,HB_SOUTH,34.44
01/02/2022,23,3,HB_SOUTH,34.36
01/02/2022,23,4,HB_SOUTH,34.5
01/02/2022,23,1,HB_WEST,34.35
01/02/2022,23,2,HB_WEST,34.44
01/02/2022,23,3,HB_WEST,34.36
01/02/2022,23,4,HB_WEST,34.5
01/02/2022,24,1,HB_HOUSTON,34.56
01/02/2022,24,2,HB_HOUSTON,34.33
01/02/2022,24,3,HB_HOUSTON,34.65
01/02/2022,24,4,HB_HOUSTON,35.47
01/02/2022,24,1,HB_NORTH,34.56
01/02/2022,24,2,HB_NORTH,34.39
01/02/2022,24,3,HB_NORTH,34.74
01/02/2022,24,4,HB_NORTH,35.57
01/02/2022,24,1,HB_SOUTH,34.56
01/02/2022,24,2,HB_SOUTH,34.42
01/02/2022,24,3,HB_SOUTH,34.8
01/02/2022,24,4,HB_SOUTH,35.63
01/02/2022,24,1,HB_WEST,34.56
01/02/2022,24,2,HB_WEST,34.39
01/02/2022,24,3,HB_WEST,34.76
01/02/2022,24,4,HB_WEST,35.58
01/03/2022,1,1,HB_HOUSTON,35.17
01/03/2022,1,2,HB_HOUSTON,35.27
01/03/2022,1,3,HB_HOUSTON,34.5
01/03/2022,1,4,HB_HOUSTON,34.44
01/03/2022,1,1,HB_NORTH,35.32
01/03/2022,1,2,HB_NORTH,35.42
01/03/2022,1,3,HB_NORTH,34.64
01/03/2022,1,4,HB_NORTH,34.57
01/03/2022,1,1,HB_SOUTH,35.41
01/03/2022,1,2,HB_SOUTH,35.51
01/03/2022,1,3,HB_SOUTH,34.72
01/03/2022,1,4,HB_SOUTH,34.66
01/03/2022,1,1,HB_WEST,35.34
01/03/2022,1,2,HB_WEST,35.45
01/03/2022,1,3,HB_WEST,34.66
01/03/2022,1,4,HB_WEST,34.6
01/03/2022,2,1,HB_HOUSTON,34.59
01/03/2022,2,2,HB_HOUSTON,34.8
01/03/2022,2,3,HB_HOUSTON,34.97
01/03/2022,2,4,HB_HOUSTON,34.69
01/03/2022,2,1,HB_NORTH,34.73
01/03/2022,2,2,HB_NORTH,34.94
01/03/2022,2,3,HB_NORTH,35.11
01/03/2022,2,4,HB_NORTH,34.83
01/03/2022,2,1,HB_SOUTH,34.81
01/03/2022,2,2,HB_SOUTH,35.03
01/03/2022,2,3,HB_SOUTH,35.2
01/03/2022,2,4,HB_SOUTH,34.91
01/03/2022,2,1,HB_WEST,34.75
01/03/2022,2,2,HB_WEST,34.97
01/03/2022,2,3,HB_WEST,35.13
01/03/2022,2,4,HB_WEST,34.85
01/03/2022,3,1,HB_HOUSTON,35.05
01/03/2022,3,2,HB_HOUSTON,35.67
01/03/2022,3,3,HB_HOUSTON,35.49
01/03/2022,3,4,HB_HOUSTON,35.83
01/03/2022,3,1,HB_NORTH,35.19
01/03/2022,3,2,HB_NORTH,35.83
01/03/2022,3,3,HB_NORTH,35.65
01/03/2022,3,4,HB_NORTH,36
01/03/2022,3,1,HB_SOUTH,35.28
01/03/2022,3,2,HB_SOUTH,35.92
01/03/2022,3,3,HB_SOUTH,35.74
01/03/2022,3,4,HB_SOUTH,36.11
01/03/2022,3,1,HB_WEST,35.21
01/03/2022,3,2,HB_WEST,35.85
01/03/2022,3,3,HB_WEST,35.67
01/03/2022,3,4,HB_WEST,36.03
01/03/2022,4,1,HB_HOUSTON,36.39
01/03/2022,4,2,HB_HOUSTON,36.18
01/03/2022,4,3,HB_HOUSTON,36.07
01/03/2022,4,4,HB_HOUSTON,36.05
01/03/2022,4,1,HB_NORTH,36.56
01/03/2022,4,2,HB_NORTH,36.36
01/03/2022,4,3,HB_NORTH,36.25
01/03/2022,4,4,HB_NORTH,36.23
01/03/2022,4,1,HB_SOUTH,36.66
01/03/2022,4,2,HB_SOUTH,36.47
01/03/2022,4,3,HB_SOUTH,36.35
01/03/2022,4,4,HB_SOUTH,36.34
01/03/2022,4,1,HB_WEST,36.59
01/03/2022,4,2,HB_WEST,36.39
01/03/2022,4,3,HB_WEST,36.27
01/03/2022,4,4,HB_WEST,36.26
01/03/2022,5,1,HB_HOUSTON,36.78
01/03/2022,5,2,HB_HOUSTON,37
01/03/2022,5,3,HB_HOUSTON,36.79
01/03/2022,5,4,HB_HOUSTON,36.94
01/03/2022,5,1,HB_NORTH,36.97
01/03/2022,5,2,HB_NORTH,37.2
01/03/2022,5,3,HB_NORTH,36.99
01/03/2022,5,4,HB_NORTH,37.13
01/03/2022,5,1,HB_SOUTH,37.09
01/03/2022,5,2,HB_SOUTH,37.32
01/03/2022,5,3,HB_SOUTH,37.11
01/03/2022,5,4,HB_SOUTH,37.25
01/03/2022,5,1,HB_WEST,37
01/03/2022,5,2,HB_WEST,37.23
01/03/2022,5,3,HB_WEST,37.02
01/03/2022,5,4,HB_WEST,37.16
01/03/2022,6,1,HB_HOUSTON,36.18
01/03/2022,6,2,HB_HOUSTON,36.53
01/03/2022,6,3,HB_HOUSTON,37.89
01/03/2022,6,4,HB_HOUSTON,38.13
01/03/2022,6,1,HB_NORTH,36.34
01/03/2022,6,2,HB_NORTH,36.7
01/03/2022,6,3,HB_NORTH,38.08
01/03/2022,6,4,HB_NORTH,38.33
01/03/2022,6,1,HB_SOUTH,36.43
01/03/2022,6,2,HB_SOUTH,36.8
01/03/2022,6,3,HB_SOUTH,38.2
01/03/2022,6,4,HB_SOUTH,38.44
01/03/2022,6,1,HB_WEST,36.36
01/03/2022,6,2,HB_WEST,36.72
01/03/2022,6,3,HB_WEST,38.11
01/03/2022,6,4,HB_WEST,38.36
01/03/2022,7,1,HB_HOUSTON,40.11
01/03/2022,7,2,HB_HOUSTON,43.22
01/03/2022,7,3,HB_HOUSTON,60.59
01/03/2022,7,4,HB_HOUSTON,73.49
01/03/2022,7,1,HB_NORTH,40.33
01/03/2022,7,2,HB_NORTH,43.8
01/03/2022,7,3,HB_NORTH,61.18
01/03/2022,7,4,HB_NORTH,74.34
01/03/2022,7,1,HB_SOUTH,40.46
01/03/2022,7,2,HB_SOUTH,44.02
01/03/2022,7,3,HB_SOUTH,61.47
01/03/2022,7,4,HB_SOUTH,74.81
01/03/2022,7,1,HB_WEST,40.36
01/03/2022,7,2,HB_WEST,43.93
01/03/2022,7,3,HB_WEST,61.29
01/03/2022,7,4,HB_WEST,74.49
01/03/2022,8,1,HB_HOUSTON,53.72
01/03/2022,8,2,HB_HOUSTON,62.99
01/03/2022,8,3,HB_HOUSTON,48.48
01/03/2022,8,4,HB_HOUSTON,40.46
01/03/2022,8,1,HB_NORTH,54.08
01/03/2022,8,2,HB_NORTH,63.25
01/03/2022,8,3,HB_NORTH,48.74
01/03/2022,8,4,HB_NORTH,40.68
01/03/2022,8,1,HB_SOUTH,54.25
01/03/2022,8,2,HB_SOUTH,63.4
01/03/2022,8,3,HB_SOUTH,48.89
01/03/2022,8,4,HB_SOUTH,40.8
01/03/2022,8,1,HB_WEST,54.15
01/03/2022,8,2,HB_WEST,63.3
01/03/2022,8,3,HB_WEST,48.78
01/03/2022,8,4,HB_WEST,40.71
01/03/2022,9,1,HB_HOUSTON,40.41
01/03/2022,9,2,HB_HOUSTON,36.54
01/03/2022,9,3,HB_HOUSTON,32.96
01/03/2022,9,4,HB_HOUSTON,29.16
01/03/2022,9,1,HB_NORTH,40.61
01/03/2022,9,2,HB_NORTH,36.66
01/03/2022,9,3,HB_NORTH,33.02
01/03/2022,9,4,HB_NORTH,29.18
01/03/2022,9,1,HB_SOUTH,40.74
01/03/2022,9,2,HB_SOUTH,36.74
01/03/2022,9,3,HB_SOUTH,33.06
01/03/2022,9,4,HB_SOUTH,29.19
01/03/2022,9,1,HB_WEST,40.65
01/03/2022,9,2,HB_WEST,36.68
01/03/2022,9,3,HB_WEST,33.03
01/03/2022,9,4,HB_WEST,29.18
01/03/2022,10,1,HB_HOUSTON,27.1
01/03/2022,10,2,HB_HOUSTON,26.28
01/03/2022,10,3,HB_HOUSTON,26.26
01/03/2022,10,4,HB_HOUSTON,26.25
01/03/2022,10,1,HB_NORTH,27.11
01/03/2022,10,2,HB_NORTH,26.28
01/03/2022,10,3,HB_NORTH,26.26
01/03/2022,10,4,HB_NORTH,26.25
01/03/2022,10,1,HB_SOUTH,27.12
01/03/2022,10,2,HB_SOUTH,26.28
01/03/2022,10,3,HB_SOUTH,26.26
01/03/2022,10,4,HB_SOUTH,26.25
01/03/2022,10,1,HB_WEST,27.12
01/03/2022,10,2,HB_WEST,26.28
01/03/2022,10,3,HB_WEST,26.26
01/03/2022,10,4,HB_WEST,26.25
01/03/2022,11,1,HB_HOUSTON,26.66
01/03/2022,11,2,HB_HOUSTON,26.69
01/03/2022,11,3,HB_HOUSTON,26.27
01/03/2022,11,4,HB_HOUSTON,25.7
01/03/2022,11,1,HB_NORTH,26.48
01/03/2022,11,2,HB_NORTH,26.62
01/03/2022,11,3,HB_NORTH,26.27
01/03/2022,11,4,HB_NORTH,25.7
01/03/2022,11,1,HB_SOUTH,26.1
01/03/2022,11,2,HB_SOUTH,26.48
01/03/2022,11,3,HB_SOUTH,26.27
01/03/2022,11,4,HB_SOUTH,25.7
01/03/2022,11,1,HB_WEST,26.41
01/03/2022,11,2,HB_WEST,26.59
01/03/2022,11,3,HB_WEST,26.27
01/03/2022,11,4,HB_WEST,25.7
01/03/2022,12,1,HB_HOUSTON,24.69
01/03/2022,12,2,HB_HOUSTON,24.2
01/03/2022,12,3,HB_HOUSTON,22.99
01/03/2022,12,4,HB_HOUSTON,22.65
01/03/2022,12,1,HB_NORTH,24.63
01/03/2022,12,2,HB_NORTH,24.11
01/03/2022,12,3,HB_NORTH,22.95
01/03/2022,12,4,HB_NORTH,22.61
01/03/2022,12,1,HB_SOUTH,24.51
01/03/2022,12,2,HB_SOUTH,23.94
01/03/2022,12,3,HB_SOUTH,22.87
01/03/2022,12,4,HB_SOUTH,22.55
01/03/2022,12,1,HB_WEST,24.61
01/03/2022,12,2,HB_WEST,24.08
01/03/2022,12,3,HB_WEST,22.94
01/03/2022,12,4,HB_WEST,22.6
01/03/2022,13,1,HB_HOUSTON,22.81
01/03/2022,13,2,HB_HOUSTON,22.75
01/03/2022,13,3,HB_HOUSTON,22.62
01/03/2022,13,4,HB_HOUSTON,22.34
01/03/2022,13,1,HB_NORTH,22.78
01/03/2022,13,2,HB_NORTH,22.74
01/03/2022,13,3,HB_NORTH,22.6
01/03/2022,13,4,HB_NORTH,22.34
01/03/2022,13,1,HB_SOUTH,22.71
01/03/2022,13,2,HB_SOUTH,22.71
01/03/2022,13,3,HB_SOUTH,22.58
01/03/2022,13,4,HB_SOUTH,22.34
01/03/2022,13,1,HB_WEST,22.76
01/03/2022,13,2,HB_WEST,22.74
01/03/2022,13,3,HB_WEST,22.6
01/03/2022,13,4,HB_WEST,22.34
01/03/2022,14,1,HB_HOUSTON,21.78
01/03/2022,14,2,HB_HOUSTON,21.32
01/03/2022,14,3,HB_HOUSTON,20.81
01/03/2022,14,4,HB_HOUSTON,20.25
01/03/2022,14,1,HB_NORTH,21.78
01/03/2022,14,2,HB_NORTH,21.32
01/03/2022,14,3,HB_NORTH,20.81
01/03/2022,14,4,HB_NORTH,20.25
01/03/2022,14,1,HB_SOUTH,21.78
01/03/2022,14,2,HB_SOUTH,21.32
01/03/2022,14,3,HB_SOUTH,20.81
01/03/2022,14,4,HB_SOUTH,20.25
01/03/2022,14,1,HB_WEST,21.78
01/03/2022,14,2,HB_WEST,21.32
01/03/2022,14,3,HB_WEST,20.81
01/03/2022,14,4,HB_WEST,20.25
01/03/2022,15,1,HB_HOUSTON,19.51
01/03/2022,15,2,HB_HOUSTON,18.96
01/03/2022,15,3,HB_HOUSTON,18.13
01/03/2022,15,4,HB_HOUSTON,17.49
01/03/2022,15,1,HB_NORTH,19.51
01/03/2022,15,2,HB_NORTH,18.96
01/03/2022,15,3,HB_NORTH,18.13
01/03/2022,15,4,HB_NORTH,17.49
01/03/2022,15,1,HB_SOUTH,19.51
01/03/2022,15,2,HB_SOUTH,18.96
01/03/2022,15,3,HB_SOUTH,18.13
01/03/2022,15,4,HB_SOUTH,17.49
01/03/2022,15,1,HB_WEST,19.51
01/03/2022,15,2,HB_WEST,18.96
01/03/2022,15,3,HB_WEST,18.13
01/03/2022,15,4,HB_WEST,17.49
01/03/2022,16,1,HB_HOUSTON,16.79
01/03/2022,16,2,HB_HOUSTON,16.82
01/03/2022,16,3,HB_HOUSTON,17.61
01/03/2022,16,4,HB_HOUSTON,18.55
01/03/2022,16,1,HB_NORTH,16.79
01/03/2022,16,2,HB_NORTH,16.82
01/03/2022,16,3,HB_NORTH,17.61
01/03/2022,16,4,HB_NORTH,18.55
01/03/2022,16,1,HB_SOUTH,16.79
01/03/2022,16,2,HB_SOUTH,16.82
01/03/2022,16,3,HB_SOUTH,17.61
01/03/2022,16,4,HB_SOUTH,18.55
01/03/2022,16,1,HB_WEST,16.79
01/03/2022,16,2,HB_WEST,16.82
01/03/2022,16,3,HB_WEST,17.61
01/03/2022,16,4,HB_WEST,18.55
01/03/2022,17,1,HB_HOUSTON,17.91
01/03/2022,17,2,HB_HOUSTON,19.81
01/03/2022,17,3,HB_HOUSTON,22.19
01/03/2022,17,4,HB_HOUSTON,23.81
01/03/2022,17,1,HB_NORTH,17.91
01/03/2022,17,2,HB_NORTH,19.81
01/03/2022,17,3,HB_NORTH,22.19
01/03/2022,17,4,HB_NORTH,23.81
01/03/2022,17,1,HB_SOUTH,17.91
01/03/2022,17,2,HB_SOUTH,19.81
01/03/2022,17,3,HB_SOUTH,22.19
01/03/2022,17,4,HB_SOUTH,23.81
01/03/2022,17,1,HB_WEST,17.91
01/03/2022,17,2,HB_WEST,19.81
01/03/2022,17,3,HB_WEST,22.19
01/03/2022,17,4,HB_WEST,23.81
01/03/2022,18,1,HB_HOUSTON,24.42
01/03/2022,18,2,HB_HOUSTON,26.32
01/03/2022,18,3,HB_HOUSTON,28.05
01/03/2022,18,4,HB_HOUSTON,28.23
01/03/2022,18,1,HB_NORTH,24.42
01/03/2022,18,2,HB_NORTH,26.32
01/03/2022,18,3,HB_NORTH,28.05
01/03/2022,18,4,HB_NORTH,28.23
01/03/2022,18,1,HB_SOUTH,24.42
01/03/2022,18,2,HB_SOUTH,26.32
01/03/2022,18,3,HB_SOUTH,28.05
01/03/2022,18,4,HB_SOUTH,28.23
01/03/2022,18,1,HB_WEST,24.42
01/03/2022,18,2,HB_WEST,26.32
01/03/2022,18,3,HB_WEST,28.05
01/03/2022,18,4,HB_WEST,28.23
01/03/2022,19,1,HB_HOUSTON,26.29
01/03/2022,19,2,HB_HOUSTON,25.15
01/03/2022,19,3,HB_HOUSTON,24.36
01/03/2022,19,4,HB_HOUSTON,23.58
01/03/2022,19,1,HB_NORTH,26.29
01/03/2022,19,2,HB_NORTH,25.15
01/03/2022,19,3,HB_NORTH,24.36
01/03/2022,19,4,HB_NORTH,23.58
01/03/2022,19,1,HB_SOUTH,26.29
01/03/2022,19,2,HB_SOUTH,25.15
01/03/2022,19,3,HB_SOUTH,24.36
01/03/2022,19,4,HB_SOUTH,23.58
01/03/2022,19,1,HB_WEST,26.29
01/03/2022,19,2,HB_WEST,25.15
01/03/2022,19,3,HB_WEST,24.36
01/03/2022,19,4,HB_WEST,23.58
01/03/2022,20,1,HB_HOUSTON,23.15
01/03/2022,20,2,HB_HOUSTON,22.8
01/03/2022,20,3,HB_HOUSTON,22.53
01/03/2022,20,4,HB_HOUSTON,22.46
01/03/2022,20,1,HB_NORTH,23.15
01/03/2022,20,2,HB_NORTH,22.8
01/03/2022,20,3,HB_NORTH,22.53
01/03/2022,20,4,HB_NORTH,22.46
01/03/2022,20,1,HB_SOUTH,23.15
01/03/2022,20,2,HB_SOUTH,22.8
01/03/2022,20,3,HB_SOUTH,22.53
01/03/2022,20,4,HB_SOUTH,22.46
01/03/2022,20,1,HB_WEST,23.15
01/03/2022,20,2,HB_WEST,22.8
01/03/2022,20,3,HB_WEST,22.53
01/03/2022,20,4,HB_WEST,22.46
01/03/2022,21,1,HB_HOUSTON,22.21
01/03/2022,21,2,HB_HOUSTON,22.2
01/03/2022,21,3,HB_HOUSTON,22.13
01/03/2022,21,4,HB_HOUSTON,21.91
01/03/2022,21,1,HB_NORTH,22.24
01/03/2022,21,2,HB_NORTH,22.16
01/03/2022,21,3,HB_NORTH,22.18
01/03/2022,21,4,HB_NORTH,21.54
01/03/2022,21,1,HB_SOUTH,22.05
01/03/2022,21,2,HB_SOUTH,22.03
01/03/2022,21,3,HB_SOUTH,21.84
01/03/2022,21,4,HB_SOUTH,21.98
01/03/2022,21,1,HB_WEST,8.44
01/03/2022,21,2,HB_WEST,-0.86
01/03/2022,21,3,HB_WEST,-3.18
01/03/2022,21,4,HB_WEST,-4.53
01/03/2022,22,1,HB_HOUSTON,21.46
01/03/2022,22,2,HB_HOUSTON,21.09
01/03/2022,22,3,HB_HOUSTON,20.58
01/03/2022,22,4,HB_HOUSTON,20.41
01/03/2022,22,1,HB_NORTH,20.53
01/03/2022,22,2,HB_NORTH,20.17
01/03/2022,22,3,HB_NORTH,19.8
01/03/2022,22,4,HB_NORTH,19.65
01/03/2022,22,1,HB_SOUTH,22.02
01/03/2022,22,2,HB_SOUTH,21.65
01/03/2022,22,3,HB_SOUTH,21.03
01/03/2022,22,4,HB_SOUTH,20.83
01/03/2022,22,1,HB_WEST,-4.83
01/03/2022,22,2,HB_WEST,-4.89
01/03/2022,22,3,HB_WEST,-4.94
01/03/2022,22,4,HB_WEST,-4.96
01/03/2022,23,1,HB_HOUSTON,20.44
01/03/2022,23,2,HB_HOUSTON,22.63
01/03/2022,23,3,HB_HOUSTON,19.97
01/03/2022,23,4,HB_HOUSTON,19.88
01/03/2022,23,1,HB_NORTH,19.59
01/03/2022,23,2,HB_NORTH,21.77
01/03/2022,23,3,HB_NORTH,19.16
01/03/2022,23,4,HB_NORTH,18.25
01/03/2022,23,1,HB_SOUTH,20.65
01/03/2022,23,2,HB_SOUTH,22.96
01/03/2022,23,3,HB_SOUTH,20.48
01/03/2022,23,4,HB_SOUTH,21.17
01/03/2022,23,1,HB_WEST,-4.99
01/03/2022,23,2,HB_WEST,-5.05
01/03/2022,23,3,HB_WEST,-5.05
01/03/2022,23,4,HB_WEST,-5.37
01/03/2022,24,1,HB_HOUSTON,20.6
01/03/2022,24,2,HB_HOUSTON,20.37
01/03/2022,24,3,HB_HOUSTON,19.66
01/03/2022,24,4,HB_HOUSTON,19.44
01/03/2022,24,1,HB_NORTH,19.55
01/03/2022,24,2,HB_NORTH,19.47
01/03/2022,24,3,HB_NORTH,18.77
01/03/2022,24,4,HB_NORTH,18.55
01/03/2022,24,1,HB_SOUTH,21.2
01/03/2022,24,2,HB_SOUTH,20.71
01/03/2022,24,3,HB_SOUTH,19.95
01/03/2022,24,4,HB_SOUTH,19.72
01/03/2022,24,1,HB_WEST,-5.57
01/03/2022,24,2,HB_WEST,-5.73
01/03/2022,24,3,HB_WEST,-5.83
01/03/2022,24,4,HB_WEST,-5.84
01/04/2022,1,1,HB_HOUSTON,21.71
01/04/2022,1,2,HB_HOUSTON,22.28
01/04/2022,1,3,HB_HOUSTON,22.2
01/04/2022,1,4,HB_HOUSTON,22.17
01/04/2022,1,1,HB_NORTH,21.53
01/04/2022,1,2,HB_NORTH,22.22
01/04/2022,1,3,HB_NORTH,22.13
01/04/2022,1,4,HB_NORTH,22.11
01/04/2022,1,1,HB_SOUTH,21.61
01/04/2022,1,2,HB_SOUTH,22.07
01/04/2022,1,3,HB_SOUTH,22
01/04/2022,1,4,HB_SOUTH,21.97
01/04/2022,1,1,HB_WEST,-5.73
01/04/2022,1,2,HB_WEST,-5.69
01/04/2022,1,3,HB_WEST,-5.2
01/04/2022,1,4,HB_WEST,-5.02
01/04/2022,2,1,HB_HOUSTON,22.28
01/04/2022,2,2,HB_HOUSTON,22.17
01/04/2022,2,3,HB_HOUSTON,22.07
01/04/2022,2,4,HB_HOUSTON,22.09
01/04/2022,2,1,HB_NORTH,22.24
